"tagID","tagProjectID","mfgID","dateBin","type","codeset","manufacturer","model","lifespan","nomFreq","offsetFreq","period","periodSD","pulseLen","tsSg","tagDeployID","sdID","deploymentStatus","dtStart","dtEnd","tsStart","tsEnd","tsStartAnticipated","deferSec","speciesID","speciesName","speciesCode","motusScientificName","motusEnglishName","motusFrenchName","bandNumber","markerNumber","markerType","latitude","longitude","elevation","sex","age","weight","wing","tarsus","culmen","bill","head","fatScore","comments"
"22726","38","261","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.0425","10.0952","0.0001","2.5","1479875227.0722","10397","","active","2016-08-11 16:19:00 +00:00","","1470932340","","","","4180","Charadrius semipalmatus","","Charadrius semipalmatus","Semipalmated Plover","Pluvier semipalmé","","2641-20830","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:SY, Bill13.3, Tarsus:24.9, Wing Chord:120, Wing Flat:124, Mass:53.7, Flag: (FEW)2P8, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22727","38","262","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.2607","10.0951","0.0001","2.5","1479875249.3772","10398","","active","2016-08-11 16:56:00 +00:00","","1470934560","","","","4180","Charadrius semipalmatus","","Charadrius semipalmatus","Semipalmated Plover","Pluvier semipalmé","","2641-20831","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:ASY, Bill12.9, Tarsus:22.5, Wing Chord:122, Wing Flat:125, Mass:50.8, Flag: (FEW)2P9, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: Possible male"
"22729","38","264","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.163","10.0951","0.0001","2.5","1479875293.8041","10399","","active","2016-08-11 18:08:00 +00:00","","1470938880","","","","4180","Charadrius semipalmatus","","Charadrius semipalmatus","Semipalmated Plover","Pluvier semipalmé","","2641-20832","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:HY, Bill11.9, Tarsus:24.1, Wing Chord:116, Wing Flat:122, Mass:47.1, Flag: (FEW)3P0, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22730","38","265","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.0352","10.0952","0.00000000057735","2.5","1479875316.2114","10400","","active","2016-08-11 18:45:00 +00:00","","1470941100","","","","4180","Charadrius semipalmatus","","Charadrius semipalmatus","Semipalmated Plover","Pluvier semipalmé","","2641-20833","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:SY, Bill11.3, Tarsus:25.1, Wing Chord:121, Wing Flat:126, Mass:53.4, Flag: (FEW)3P2, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22731","38","266","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.0975","10.0952","0.0001","2.5","1479875339.8664","10401","","active","2016-08-12 12:29:00 +00:00","","1471004940","","","","4780","Calidris melanotos","","Calidris melanotos","Pectoral Sandpiper","Bécasseau à poitrine cendrée","","2641-20834","metal band","51.79861100","-80.69138890","","","","","","","","","","","Sex:F, Age:AHY, Bill26.9, Tarsus:27.3, Wing Chord:126, Wing Flat:129, Mass:65.5, Flag: (FEW)3P3, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22732","38","267","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.1065","10.0952","0.0001","2.5","1479875362.3678","10402","","active","2016-08-12 12:42:00 +00:00","","1471005720","","","","4780","Calidris melanotos","","Calidris melanotos","Pectoral Sandpiper","Bécasseau à poitrine cendrée","","1372-13210","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:M, Age:AHY, Bill30, Tarsus:29.1, Wing Chord:139, Wing Flat:147, Mass:71.7, Flag: (FEW)7C1, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: Leg gauged for band size"
"22733","38","268","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.054","10.0952","0.0001","2.5","1479875385.8906","10403","","active","2016-08-12 15:41:00 +00:00","","1471016459.9999998","","","","4450","Tringa flavipes","","Tringa flavipes","Lesser Yellowlegs","Petit Chevalier","","1372-13211","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:HY, Bill34.7, Tarsus:48.2, Wing Chord:150, Wing Flat:154, Mass:89.5, Flag: (FEW)7C2, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: Feather lice. Weight post blood draw."
"22734","38","269","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.022","10.0952","0.0001","2.5","1479875408.2532","10404","","active","2016-08-12 13:07:00 +00:00","","1471007220","","","","4180","Charadrius semipalmatus","","Charadrius semipalmatus","Semipalmated Plover","Pluvier semipalmé","","2641-20835","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:HY, Bill12.4, Tarsus:25.4, Wing Chord:119, Wing Flat:122, Mass:41.3, Flag: (FEW)3P4, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22735","38","270","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.1755","10.095","0.00000000057735","2.5","1479875422.7272","10405","","active","2016-08-12 14:45:00 +00:00","","1471013100","","","","4750","Calidris minutilla","","Calidris minutilla","Least Sandpiper","Bécasseau minuscule","","2621-64013","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:HY, Bill17.6, Tarsus:18.2, Wing Chord:84, Wing Flat:87, Mass:17.4, Flag: (FEW)8P2, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22736","38","271","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.0602","10.0952","0.0001","2.5","1479875445.0981","10406","","active","2016-08-12 16:05:00 +00:00","","1471017900.0000002","","","","4750","Calidris minutilla","","Calidris minutilla","Least Sandpiper","Bécasseau minuscule","","2621-64014","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:HY, Bill16.8, Tarsus:18.7, Wing Chord:86, Wing Flat:89, Mass:20, Flag: (FEW)8P3, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: Feather lice; weak upon release"
"22745","38","280","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.109","10.0953","0.0001","2.5","1479875645.4109","10407","","active","2016-08-22 14:43:00 +00:00","","1471876980","","","","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","2641-20846","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:AHY, Bill22.8, Tarsus:24.9, Wing Chord:116, Wing Flat:120, Mass:56.6, Flag: (FEW)4P5, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: Right P6 = retained with white patches on both sides of rachis, very worn, remaining remenges uniformly worn"
"22746","38","281","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.4587","10.0952","0.0001","2.5","1479875667.6833","10408","","active","2016-08-22 15:20:00 +00:00","","1471879200.0000002","","","","4780","Calidris melanotos","","Calidris melanotos","Pectoral Sandpiper","Bécasseau à poitrine cendrée","","1372-13215","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:HY, Bill30.1, Tarsus:28, Wing Chord:134, Wing Flat:141, Mass:77, Flag: (FEW)7C4, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22748","38","283","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.0922","10.0952","0.0001","2.5","1479875712.2618","10409","","active","2016-08-22 16:00:00 +00:00","","1471881600","","","","4780","Calidris melanotos","","Calidris melanotos","Pectoral Sandpiper","Bécasseau à poitrine cendrée","","1372-13216","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:HY, Bill29.4, Tarsus:29.4, Wing Chord:138, Wing Flat:147, Mass:74.8, Flag: (FEW)7C5, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22749","38","284","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.0455","10.0952","0.0001","2.5","1479875734.5447","10410","","active","2016-08-23 16:17:00 +00:00","","1471969020","","","","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","2641-20850","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:AHY, Bill25.3, Tarsus:24.9, Wing Chord:118, Wing Flat:122, Mass:59.6, Flag: (FEW)4P9, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22750","38","285","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.428","10.0953","0.0000000000000012561","2.5","1479875756.8143","10411","","active","2016-08-23 20:01:00 +00:00","","1471982460.0000002","","","","4450","Tringa flavipes","","Tringa flavipes","Lesser Yellowlegs","Petit Chevalier","","1372-13217","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:HY, Bill35.2, Tarsus:50.2, Wing Chord:151, Wing Flat:156, Mass:118.5, Flag: (FEW)7C6, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22751","38","286","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.1972","10.0951","0.0001","2.5","1479875779.071","10412","","active","2016-08-25 16:55:00 +00:00","","1472144099.9999998","","","","4780","Calidris melanotos","","Calidris melanotos","Pectoral Sandpiper","Bécasseau à poitrine cendrée","","2641-20851","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:F, Age:HY, Bill25.9, Tarsus:28.1, Wing Chord:126, Wing Flat:135, Mass:85.8, Flag: (FEW)5P0, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22752","38","287","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.075","10.0951","0.0001","2.5","1479875801.3529","10413","","active","2016-08-25 19:20:00 +00:00","","1472152800","","","","5000","Phalaropus lobatus","","Phalaropus lobatus","Red-necked Phalarope","Phalarope à bec étroit","","2461-08398","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:M, Age:HY, Bill21.5, Tarsus:20.2, Wing Chord:101, Wing Flat:105, Mass:25.2, Flag: (FEW)8P7, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: Remained near nets until 16:30; fed, swam, walked fine, flew reluctantly but fine, drooped bleed-wing for about 5 min soon after release. Uncharacteristic behaviour."
"22753","38","288","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.2545","10.0951","0.0001","2.5","1479875823.6137","10414","","active","2016-08-26 15:03:00 +00:00","","1472223780","","","","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","2641-20854","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:AHY, Bill23.9, Tarsus:24.6, Wing Chord:117, Wing Flat:122, Mass:44.5, Flag: (FEW)5P3, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22754","38","289","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.39","10.0954","0.0001","2.5","1479875845.8785","10415","","active","2016-08-28 15:14:00 +00:00","","1472397239.9999998","","","","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","2601-03854","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:HY, Bill20.2, Tarsus:23.4, Wing Chord:94, Wing Flat:98, Mass:39, Flag: (FEW)8P9, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22755","38","290","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.4445","10.0953","0.0001","2.5","1479875868.1458","10416","","active","2016-08-28 15:30:00 +00:00","","1472398200","","","","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","2641-03855","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:HY, Bill20.1, Tarsus:22.8, Wing Chord:99, Wing Flat:104, Mass:36.5, Flag: (FEW)9P0, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22756","38","291","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.3627","10.0952","0.0001","2.5","1479875890.3215","10417","","active","2016-08-29 17:33:00 +00:00","","1472491980.0000002","","","","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","2641-20861","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:AHY, Bill25.7, Tarsus:26.3, Wing Chord:124, Wing Flat:128, Mass:68.2, Flag: (FEW)6P0, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22757","38","292","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.1032","10.0952","0.0001","2.5","1479875912.5996","10418","","active","2016-08-30 16:47:00 +00:00","","1472575620","","","","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","2641-20862","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:HY, Bill24.9, Tarsus:25.3, Wing Chord:120, Wing Flat:127, Mass:44.5, Flag: (FEW)6P1, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: Feather wear: P10=1-, P9=0+, P8=0+, P7=0, P6=0, P5=0, P4=0, P3=0, T1=2-, T2=2, T3=2-, T4=2+"
"22758","38","293","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.1577","10.0952","0.0001","2.5","1479875934.7388","10419","","active","2016-09-02 17:58:00 +00:00","","1472839080","","","","4780","Calidris melanotos","","Calidris melanotos","Pectoral Sandpiper","Bécasseau à poitrine cendrée","","1372-13218","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:HY, Bill30, Tarsus:29.3, Wing Chord:142, Wing Flat:142, Mass:66.1, Flag: (FEW)7C7, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: Probable male by wing"
"22759","38","294","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.14","10.0953","0.00000000057735","2.5","1479875956.8121","10420","","active","2016-09-02 21:25:00 +00:00","","1472851499.9999998","","","","4180","Charadrius semipalmatus","","Charadrius semipalmatus","Semipalmated Plover","Pluvier semipalmé","","2641-20863","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:HY, Bill11.8, Tarsus:24.3, Wing Chord:117, Wing Flat:120, Mass:45.4, Flag: (FEW)6P2, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22760","38","295","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.4115","10.0952","0.0001","2.5","1479875979.1049","10421","","active","2016-09-05 20:28:00 +00:00","","1473107280","","","","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","2601-03873","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:M, Age:HY, Bill16.4, Tarsus:20.7, Wing Chord:93, Wing Flat:97, Mass:26, Flag: (FEW)9P1, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22761","38","296","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.1985","10.0951","0.0001","2.5","1479876001.3036","10422","","active","2016-08-29 15:33:00 +00:00","","1472484779.9999998","","","","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","2641-20858","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:AHY, Bill24, Tarsus:24.6, Wing Chord:118, Wing Flat:123, Mass:63.3, Flag: (FEW)5P7, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: Feather wear: P10=1+, P9=2+, P8=2, P7=2, P6=2, P5=1+, P4=1, P3=1-, T1=2+, T2=3-, T3=3+, T4=4"
"22762","38","297","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.4465","10.0953","0.0001","2.5","1479876007.9433","10423","","active","2016-08-29 15:53:00 +00:00","","1472485980","","","","4180","Charadrius semipalmatus","","Charadrius semipalmatus","Semipalmated Plover","Pluvier semipalmé","","2641-20860","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:HY, Bill12.3, Tarsus:23.6, Wing Chord:119, Wing Flat:123, Mass:40.4, Flag: (FEW)5P8, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22763","38","298","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.1652","10.0952","0.0001","2.5","1479876022.4549","10424","","active","2016-08-29 16:09:00 +00:00","","1472486940","","","","4180","Charadrius semipalmatus","","Charadrius semipalmatus","Semipalmated Plover","Pluvier semipalmé","","2641-20860","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:HY, Bill11.9, Tarsus:23.8, Wing Chord:115, Wing Flat:122, Mass:38.1, Flag: (FEW)5P9, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22764","38","299","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.2585","10.0952","0.0001","2.5","1479876044.6934","10425","","active","2016-09-06 09:22:00 +00:00","","1473153720","","","","4180","Charadrius semipalmatus","","Charadrius semipalmatus","Semipalmated Plover","Pluvier semipalmé","","2641-20865","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:HY, Bill12.1, Tarsus:24.4, Wing Chord:119, Wing Flat:123, Mass:59.8, Flag: (FEW)6P3, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: Spotlight; dark bin for 6 minutes"
"22765","38","300","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.3792","10.0952","0.0001","2.5","1479876059.125","10426","","active","2016-09-06 10:34:00 +00:00","","1473158040.0000002","","","","4180","Charadrius semipalmatus","","Charadrius semipalmatus","Semipalmated Plover","Pluvier semipalmé","","2641-20865","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:HY, Bill11.2, Tarsus:23.8, Wing Chord:118, Wing Flat:121, Mass:64.7, Flag: (FEW)6P4, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22766","38","302","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.0992","10.0952","0.0000000000000021756","2.5","1479876065.7542","10427","","active","2016-09-06 11:08:00 +00:00","","1473160080","","","","4180","Charadrius semipalmatus","","Charadrius semipalmatus","Semipalmated Plover","Pluvier semipalmé","","2641-20866","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:HY, Bill11.7, Tarsus:24.4, Wing Chord:115, Wing Flat:120, Mass:46.5, Flag: (FEW)6P5, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22767","38","303","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.4657","10.0951","0.0002","2.5","1479876088.1046","10428","","active","2016-09-06 11:22:00 +00:00","","1473160920","","","","4180","Charadrius semipalmatus","","Charadrius semipalmatus","Semipalmated Plover","Pluvier semipalmé","","2641-20867","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:HY, Bill12.4, Tarsus:25.7, Wing Chord:116, Wing Flat:121, Mass:41.9, Flag: (FEW)6P6, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22768","38","304","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.4145","10.0952","0.0001","2.5","1479876110.4056","10429","","active","2016-09-06 11:42:00 +00:00","","1473162119.9999998","","","","4750","Calidris minutilla","","Calidris minutilla","Least Sandpiper","Bécasseau minuscule","","2621-64062","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:HY, Bill19.8, Tarsus:19.9, Wing Chord:94, Wing Flat:96, Mass:21.8, Flag: (FEW)9P2, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22769","38","305","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.4347","10.0953","0.000000001","2.5","1479876132.7092","10430","","active","2016-09-06 12:46:00 +00:00","","1473165959.9999998","","","","4750","Calidris minutilla","","Calidris minutilla","Least Sandpiper","Bécasseau minuscule","","2621-64063","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:HY, Bill17.1, Tarsus:18.7, Wing Chord:85, Wing Flat:88, Mass:21.5, Flag: (FEW)9P3, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22770","38","306","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.4802","10.0952","0.0001","2.5","1479876154.9574","10431","","active","2016-09-06 14:49:00 +00:00","","1473173340","","","","4180","Charadrius semipalmatus","","Charadrius semipalmatus","Semipalmated Plover","Pluvier semipalmé","","2641-20875","metal band","51.79861110","-980.69138890","","","","","","","","","","","Sex:U, Age:HY, Bill12.1, Tarsus:24, Wing Chord:117, Wing Flat:121, Mass:39.2, Flag: (FEW)7P4, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22771","38","307","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.2917","10.0953","0.000000001","2.5","1479876177.1938","10432","","active","2016-09-07 11:17:00 +00:00","","1473247020","","","","4180","Charadrius semipalmatus","","Charadrius semipalmatus","Semipalmated Plover","Pluvier semipalmé","","2641-20879","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:HY, Bill11.9, Tarsus:24.1, Wing Chord:119, Wing Flat:123, Mass:41.6, Flag: (FEW)7P8, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22772","38","308","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.4765","10.0952","0.0001","2.5","1479876199.4415","10433","","active","2016-09-07 12:05:00 +00:00","","1473249900.0000002","","","","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","2601-03880","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:HY, Bill17.7, Tarsus:20.5, Wing Chord:92, Wing Flat:95, Mass:29.2, Flag: (FEW)9P6, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22687","38","222","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.0637","10.0953","0.0001","2.5","1479874382.2713","10435","","active","2016-07-28 14:12:00 +00:00","","1469715120","","","","4630","Arenaria interpres","","Arenaria interpres","Ruddy Turnstone","Tournepierre à collier","","1783-38401","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:F, Age:AHY, Bill24.5, Tarsus:27.2, Wing Chord:15, Wing Flat:155, Mass:125, Flag: (FEW)2H1, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: Prob. ASY F"
"22688","38","223","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.3583","10.0952","0.0001","2.5","1479874404.5645","10436","","active","2016-07-31 16:13:00 +00:00","","1469981580","","","","4750","Calidris minutilla","","Calidris minutilla","Least Sandpiper","Bécasseau minuscule","","2621-64003","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:HY, Bill17.8, Tarsus:18.8, Wing Chord:82, Wing Flat:87, Mass:21, Flag: (FEW)0P1, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: Flag size 1B"
"22689","38","224","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.2555","10.0952","0.0001","2.5","1479874427.1772","10437","","active","2016-08-03 19:14:00 +00:00","","1470251640","","","","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","2741-75102","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:AHY, Bill18.9, Tarsus:21.3, Wing Chord:90, Wing Flat:94, Mass:29, Flag: (FEW)0P2, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22690","38","225","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.2183","10.0952","0.0001","2.5","1479874441.7044","10438","","active","2016-08-03 19:58:00 +00:00","","1470254280","","","","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","2741-75103","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:HY, Bill16.8, Tarsus:21.6, Wing Chord:92, Wing Flat:95, Mass:30.4, Flag: (FEW)0P3, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: Hematoma, seemed to be holding wing"
"22691","38","226","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.0935","10.0952","0.0001","2.5","1479874463.939","10439","","active","2016-08-05 17:00:00 +00:00","","1470416400","","","","4450","Tringa flavipes","","Tringa flavipes","Lesser Yellowlegs","Petit Chevalier","","1372-13201","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:HY, Bill34.3, Tarsus:49, Wing Chord:146, Wing Flat:156, Mass:110.2, Flag: (FEW)6C5, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22692","38","227","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.2978","10.0953","0.000000001","2.5","1479874486.2077","10440","","active","2016-08-06 16:15:00 +00:00","","1470500100","","","","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","2641-20802","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:AHY, Bill21, Tarsus:24.2, Wing Chord:118, Wing Flat:124, Mass:52.5, Flag: (FEW)0P1, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
"22693","38","228","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.311","10.0951","0.0001","2.5","1479874500.6106","10441","","active","2016-08-06 16:27:00 +00:00","","1470500820","","","","4180","Charadrius semipalmatus","","Charadrius semipalmatus","Semipalmated Plover","Pluvier semipalmé","","2641-20801","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:ASY, Bill12, Tarsus:24.4, Wing Chord:119, Wing Flat:122, Mass:60.4, Flag: (FEW)0P0, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE,Comments: none"
"22738","38","273","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","0.1485","10.0951","0.0001","2.5","1479875497.4685","10442","","active","2016-08-15 19:33:00 +00:00","","1471289580","","","","4690","Calidris pusilla","","Calidris pusilla","Semipalmated Sandpiper","Bécasseau semipalmé","","2741-75377","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:ASY, Bill20.4, Tarsus:22.6, Wing Chord:93, Wing Flat:97, Mass:29.4, Flag: (FEW)8P4, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: Blood taken before weight"
"22739","38","274","2016-3","ID","Lotek4","Lotek","NTQB-3-2","","166.38","-0.3335","10.0953","0.0001","2.5","1479875519.7116","10443","","active","2016-08-15 18:03:00 +00:00","","1471284180","","","","4760","Calidris fuscicollis","","Calidris fuscicollis","White-rumped Sandpiper","Bécasseau à croupion blanc","","2641-20839","metal band","51.79861110","-80.69138890","","","","","","","","","","","Sex:U, Age:AHY, Bill23.3, Tarsus:24.3, Wing Chord:120, Wing Flat:125, Mass:38.1, Flag: (FEW)3P8, Blood:Y, Canada, Ontario, James Bay, LONGRIDGE, Comments: none"
